,0
البرز،کرج،شهریار,6
تهران،تهران،سلطان منش,6
البرز،کرج،بلوار کاج(کرج),6
فارس،شیراز،شهر جدید اندیشه,6
خراسان رضوی،مشهد،پردیس,6
آذربایجان شرقی،تبریز،پرستش,6
کرمان،کرمان،بلوار امام حسن,6
البرز،کرج،تهرانپارس (منطقه 8),6
تهران،تهران،مصلی,6
کردستان،سنندج،بهاران 17/1,6
آذربایجان شرقی،تبریز،سیلاب,6
تهران،تهران،باجک (19 دی),6
فارس،شیراز،بلوار تخت جمشید,6
تهران،تهران،دروازه لاکان,6
فارس،شیراز،بازار,6
اصفهان،اصفهان،سایر,6
یزد،یزد،صیاد شیرازی بالاتر از خدیجه,6
گیلان،رشت،سیاه اسطلخ,6
البرز،کرج،اشرفی اصفهانی,6
آذربایجان شرقی،تبریز،قراملک,6
یزد،یزد،میدان آزادی,6
تهران،تهران،پل محمد حسن خان,6
تهران،تهران،بلوار نصر,6
آذربایجان شرقی،تبریز،یکه دکان,6
خراسان رضوی،مشهد،سربداران,6
قزوین،قزوین،ملاصدرا,6
فارس،شیراز،قلهک,6
البرز،کرج،شهرک ولیعصر,6
مازندران،چالوس، نوشهر و کلارآباد،فردوس,6
لرستان،خرم آباد،ماسور (منطقه8),6
تهران،تهران،مطهری جنوبی,6
اصفهان،اصفهان،شهرک سلامت,6
تهران،تهران،بلوار فردوسی,6
گیلان،رشت،شهدای گمنام,6
تهران،تهران،واریان شهر(کرج),6
گیلان،رشت،قیطریه,6
خوزستان،اهواز،فاز 1 پادادشهر,6
تهران،تهران،امیر رود (نوشهر),6
البرز،کرج،بزرگراه شهید خرازی,6
کرمانشاه،کرمانشاه،شریعتی,6
البرز،کرج،شهرک ظفر(کرج),6
تهران،تهران،ایستگاه بابلسر,5
خراسان رضوی،مشهد،سعادت آباد,5
کردستان،سنندج،فیض اباد,5
گیلان،رشت،مجیدیه شمالی,5
البرز،کرج،شهرک قائم,5
خراسان رضوی،مشهد،خواجو,5
تهران،تهران،قائم,5
خراسان رضوی،مشهد،سردار جنگل,5
لرستان،خرم آباد،گلدشت شرقی (منطقه8),5
یزد،یزد،پاک نژاد,5
اصفهان،اصفهان،آزادگان,5
فارس،شیراز،شهرک سجادیه,5
البرز،کرج،شهر قدس(کرج),5
مازندران،ساری،جمالزاده  -  حشمت الدوله,5
تهران،تهران،سید‌رضی,5
همدان،همدان،میدان شاهد,5
تهران،تهران،میدان مصلی,5
خراسان رضوی،مشهد،خانی آباد,5
تهران،تهران،دولت‌آباد,5
آذربایجان شرقی،تبریز،کیو(میدان کیو),5
اصفهان،اصفهان،آیت الله کاشانی,5
تهران،تهران،میدان آذربایجان,5
تهران،تهران،ابوطالب,5
فارس،شیراز،فلسطین  -  انقلاب,5
کرمان،کرمان،خیابان فیروزآباد,5
فارس،شیراز،تلخ داش,5
فارس،شیراز،کیانپارس شرقی,5
تهران،تهران،زیتون کارمندی,5
آذربایجان شرقی،تبریز،بزرگراه نیایش,5
کردستان،سنندج،میدان انقلاب,5
آذربایجان شرقی،تبریز،دیزل آباد,5
اصفهان،اصفهان،شهرک آپادانا,5
تهران،تهران،علوی (منطقه2),5
آذربایجان شرقی،تبریز،نارمک,5
البرز،کرج،امام,5
البرز،کرج،سازمان برنامه,5
قم،قم،قاسم‌أباد (شهرک غرب),5
آذربایجان شرقی،تبریز،ملارد(کرج),5
قم،قم،ظفر,5
سمنان،سمنان،ولیعصر,5
اصفهان،اصفهان،پل چوبی,5
البرز،کرج،نیاوران,5
تهران،تهران،همت (شمالی),5
گیلان،رشت،اوین,5
کرمان،جیرفت،هزارجریب,5
البرز،کرج،شهرزیبا,5
مازندران،آمل،منیریه,5
تهران،تهران،چهارراه گلسار,5
تهران،تهران،ارتش جنوبی,5
البرز،کرج،جردن  -  ولیعصر,5
یزد،یزد،گاندی,5
تهران،تهران،شهرک اندیشه فاز 3(کرج),5
همدان،همدان،میدان فردوسی,5
کرمان،کرمان،خیابان بهزاد,5
خراسان رضوی،مشهد،بریانک,5
یزد،یزد،امیر آباد,5
مازندران،آمل،خرمشهر,5
تهران،تهران،کوی ولی عصر,5
همدان،همدان،کوی محمدیه,5
اصفهان،اصفهان،زعفرانیه,5
مازندران،سلمانشهر (متل قو)،لاکوده,5
البرز،کرج،اتوبان همت,5
خراسان رضوی،مشهد،جیحون,5
کرمانشاه،کرمانشاه،فردوسی,5
تهران،تهران،ابیوردی,5
البرز،کرج،آنلاین,5
گیلان،رشت،گذر فرخ,5
کرمانشاه،کرمانشاه،صدرا,5
تهران،تهران،آمل,5
گیلان،رشت،شهرک اکباتان,5
فارس،شیراز،یوسف آباد,5
تهران،تهران،جاده تهران ( شهید آیت اله صدوقی),5
گیلان،رشت،بوسار,5
تهران،تهران،شهرک امام خمینی,5
البرز،کرج،پیچ شمرون,5
اصفهان،اصفهان،گاندی,5
آذربایجان شرقی،تبریز،ثقه الاسلام,5
همدان،همدان،آجودانیه,5
اصفهان،اصفهان،تهران,5
آذربایجان شرقی،تبریز،سایر مناطق (خارج شهر),5
یزد،یزد،میدان امام حسین,5
یزد،یزد،جنت آباد,5
اصفهان،اصفهان،شهرک قدس,5
تهران،تهران،لنبان,5
آذربایجان شرقی،تبریز،اشرفی اصفهانی,5
آذربایجان شرقی،تبریز،رسالت,5
کردستان،سنندج،خیابان فلسطین,5
همدان،همدان،کوی پردیس,5
کردستان،سنندج،شهرک مولوی,5
البرز،کرج،دهکده المپیک,5
تهران،تهران،بهارستان (حومه),5
یزد،یزد،بلوار دولت آباد,5
تهران،تهران،شهرک پارسیلون,5
تهران،تهران،شهرک بزین,5
تهران،تهران،حسین آباد,5
تهران،تهران،سرافرازان,5
همدان،همدان،چهار باغ بعثت,5
تهران،تهران،نصف راه,5
تهران،تهران،گلدشت شرقی (منطقه8),5
قم،قم،ماهدشت(کرج),5
یزد،یزد،صدوقی - باهنر,5
یزد،یزد،امام حسین,5
فارس،شیراز،بلوار نصر,5
البرز،کرج،پرند,5
خراسان رضوی،مشهد،گنبد‌سبز,5
قم،قم،نارمک,5
البرز،کرج،تهران نو,5
مرکزی،اراک،بلوار جهانپناه,5
البرز،کرج،میدان قدس,5
تهران،تهران،پارک صخره‌ای,5
آذربایجان شرقی،تبریز،کوی فرودگاه تبریز,5
خراسان رضوی،مشهد،تورج,5
تهران،تهران،مرداویج ( بین میدان ازادی و فرایبورگ),5
کرمان،کرمان،سلسبیل,5
تهران،تهران،ساری,5
تهران،تهران،اهراب,5
خراسان رضوی،مشهد،میر,5
یزد،یزد،امام جعفر صادق,4
هرمزگان،بندرعباس،شهرک بنفشه(کرج),4
فارس،شیراز،استاد معین,4
لرستان،خرم آباد،گلدشت غربی (منطقه8),4
تهران،تهران،شهرک علی ابن ابیطالب,4
تهران،تهران،بنیاد,4
تهران،تهران،انارور (نوشهر),4
قم،قم،بلوار فردوس,4
گیلان،رشت،سهروردی,4
فارس،شیراز،شهرک ایثار,4
خراسان رضوی،مشهد،هروی,4
تهران،تهران،سرداران,4
تهران،تهران،بهشتی(کرج),4
یزد،یزد،شیخ کلینی  -  آرمان,4
مازندران،آمل،کلاکسر,4
گیلان،رشت،جماران,4
تهران،تهران،گلشهر,4
خوزستان،اهواز،سلطان منش,4
تهران،تهران،کلانتری,4
البرز،کرج،کارگر شمالی,4
یزد،یزد،میدان یزدباف,4
اصفهان،اصفهان،شیخ بهایی,4
گیلان،رشت،شهرک راه آهن,4
خوزستان،اهواز،نبوت,4
تهران،تهران،ایستگاه آمل,4
البرز،کرج،خیابان دماوند,4
کرمانشاه،کرمانشاه،بلوار طاقبستان,4
فارس،شیراز،پزشکان,4
تهران،تهران،سبزه میدان,4
تهران،تهران،قدوسی غربی,4
گیلان،رشت،بلوار مرزداران,4
مازندران،آمل،تهرانپارس (منطقه ۴),4
تهران،تهران،ائل گلی,4
کردستان،سنندج،بهاران 19/4,4
تهران،تهران،سیسنگان (نوشهر),4
تهران،تهران،فکوری,4
همدان،همدان،میدان آرامگاه بوعلی سینا,4
کردستان،سنندج،پیچ شمرون,4
تهران،تهران،خیابان سباری,4
البرز،کرج،آشتیانی,4
اصفهان،اصفهان،خیابان مدیریت,4
مرکزی،اراک،خیابان شهید شیرودی (خرم),4
فارس،شیراز،شریعتی,4
تهران،تهران،گلچین,4
تهران،تهران،خیابان هزار و یک شب,4
تهران،تهران،بلوار فاطمیه,4
آذربایجان شرقی،تبریز،بابا باغی,4
اصفهان،اصفهان،قیطریه,4
اصفهان،اصفهان،خورزوق,4
همدان،همدان،میدان امامزاده عبدالله,4
تهران،تهران،جمهوری اسلامی  -  امام جعفر صادق,4
خراسان رضوی،مشهد،خیابان کارگر جنوبی,4
کرمانشاه،کرمانشاه،متخصصین,4
تهران،تهران،شاهین‌شهر (حومه),4
تهران،تهران،بزرگراه یادگار امام,4
اصفهان،اصفهان،شهرری,4
آذربایجان شرقی،تبریز،فلسطین  -  انقلاب,4
تهران،تهران،میدان آرامگاه بوعلی سینا,4
اصفهان،اصفهان،شهید مدنی,4
تهران،تهران،جاده طرقبه (حومه),4
خوزستان،اهواز،لشکر(شهر سالم),4
همدان،همدان،چهار باغ شهید خرمرودی,4
قم،قم،شهرک راه آهن,4
تهران،تهران،چمران,4
یزد،یزد،میدان کاج  -  جهاد,4
اصفهان،اصفهان،ولنجک,4
البرز،کرج،بیست و دو بهمن,4
گیلان،رشت،عباس آباد,4
اصفهان،اصفهان،خیابان ادب جو,4
همدان،همدان،خیابان دکتر علی شریعتی,4
تهران،تهران،تاچارا,4
خوزستان،اهواز،سوهانک,4
خراسان رضوی،مشهد،اتوبان باکری,4
تهران،تهران،گلدشت غربی (منطقه8),4
تهران،تهران،شمشیرآباد (منطقه7),4
خوزستان،اهواز،خانه اصفهان,4
همدان،همدان،خیابان پاسداران,4
قم،قم،مرزداران,4
همدان،همدان،شهرک شهید آیت الله مدنی,4
فارس،شیراز،شهرک غرب,4
تهران،تهران،ابن سینا,4
فارس،شیراز،شهرک صنعتی,4
کرمان،کرمان،محله سرآسیاب,4
تهران،تهران،زند,4
همدان،همدان،خیابان 18 متری شکریه,4
تهران،تهران،شهرک بهار,4
البرز،هشتگرد و نظرآباد،شهرک غرب,4
تهران،تهران،دانشکده(کرج),4
تهران،تهران،مطهری (منطقه1),4
تهران،تهران،شیمی گیاه,4
تهران،تهران،شهرک اندیشه فاز 1(کرج),4
تهران،تهران،سجاد,4
تهران،تهران،شاهین,4
خراسان جنوبی،بیرجند،پرستش,4
اصفهان،اصفهان،پونک,4
خراسان رضوی،مشهد،بلوار تعاون,4
قزوین،قزوین،سبزه میدان,4
فارس،شیراز،خیابان کمال آباد,4
فارس،شیراز،سناباد,4
تهران،تهران،پرستش,4
قم،قم،کامرانیه,4
مازندران،بابل،پاسداران,4
تهران،تهران،دخمه زرتشتیان,4
خراسان رضوی،مشهد،تجریش,4
اصفهان،اصفهان،تهرانپارس (منطقه 8),4
گیلان،رشت،گوهردشت(کرج),4
خوزستان،اهواز،تاچارا,4
آذربایجان شرقی،تبریز،سعدی,4
یزد،یزد،سید گلسرخ,4
سمنان،سمنان،باغ فردوس,4
کرمانشاه،کرمانشاه،بهار,4
تهران،تهران،مسکن,4
البرز،کرج،فرمانیه,4
تهران،تهران،میدان توشیبا,4
بوشهر،بوشهر،عاشوری,4
البرز،کرج،مشهد,4
اصفهان،اصفهان،دیباجی,4
البرز،کرج،گیشا,4
مازندران،سلمانشهر (متل قو)،سعادت آباد,4
مرکزی،اراک،خیابان جهاد (هپکو),4
تهران،تهران،حصار(کرج),4
کرمان،کرمان،رسالت,4
یزد،یزد،امام خمینی از میدان بهشتی تا فهادان,4
اصفهان،اصفهان،گلشهر(کرج),4
گیلان،رشت،تهران نو,4
تهران،تهران،شهرک اندیشه فاز 2(کرج),4
کرمان،کرمان،میدان شهدا,4
گیلان،رشت،هروی,4
قزوین،قزوین،والی,4
البرز،کرج،اوین,4
کردستان،سنندج،کمربندی,4
گیلان،رشت،بهبودی,4
تهران،تهران،پانصد دستگاه,4
همدان،همدان،سی متری جولان,4
اصفهان،اصفهان،نیکبخت,4
مازندران،چالوس، نوشهر و کلارآباد،حکیمیه,4
البرز،کرج،آذربایجان,4
کردستان،سنندج،شهرک علوم پزشکی,4
کردستان،سنندج،آغه زمان,4
اصفهان،اصفهان،بازار,4
تهران،تهران،بلوار حافظ,4
تهران،تهران،شهرک حمید,4
اصفهان،اصفهان،علی قلی آقا,4
البرز،کرج،شهرری,4
کردستان،سنندج،شهرک پیام,4
اصفهان،اصفهان،شهران,4
قم،قم،هروی,4
تهران،تهران،بلوار فضیلت,4
البرز،کرج،کیانپارس غربی,4
البرز،کرج،اتوبان بابایی,4
اصفهان،اصفهان،کلاهدوز,4
تهران،تهران،گل خون,4
البرز،کرج،فردوس غرب,4
البرز،کرج،فلسطین  -  انقلاب,4
خراسان رضوی،مشهد،احمد آباد,4
کرمان،کرمان،بهشت بندر,4
تهران،تهران،توانیر شمالی,4
سیستان و بلوچستان،زاهدان،پیروزی,4
یزد،یزد،شهرک طوبا,4
تهران،تهران،زیتون کارگری,4
هرمزگان،کیش،بلوار ایران,4
تهران،تهران،خیابان جهاد,4
تهران،تهران،احمدآباد,4
خوزستان،اهواز،بلوار کشاورز,4
تهران،تهران،خیابان جهاد (هپکو),4
فارس،شیراز،کوی دانشگاهیان,4
کرمان،کرمان،مهدیه,4
تهران،تهران،همت (جنوبی),4
کردستان،سنندج،حاجی‌آباد,4
گیلان،رشت،چهاردانگه,4
تهران،تهران،امام حسین,4
کردستان،سنندج،بلوار ساحلی,4
گیلان،رشت،بزرگراه رسالت,3
البرز،کرج،17 شهریور,3
مازندران،چالوس، نوشهر و کلارآباد،خزانه,3
البرز،کرج،مقصودیه,3
تهران،تهران،حاجی‌آباد,3
همدان،همدان،ظفر,3
تهران،تهران،شهرک سعدی فاز 1,3
تهران،تهران،صلاح الدین کلا (نوشهر),3
سیستان و بلوچستان،زاهدان،البرز,3
آذربایجان شرقی،تبریز،بلوار شهریار,3
کرمان،کرمان،محله توکل آباد,3
خراسان رضوی،مشهد،جمهوری,3
یزد،یزد،زیتون,3
خراسان رضوی،مشهد،خیابان شهدا زریسف,3
تهران،تهران،بلوار خیام,3
قم،قم،پیچ شمرون,3
قم،قم،فردیس(کرج),3
یزد،یزد،بلوار طالقانی,3
البرز،کرج،نازی آباد,3
هرمزگان،بندرعباس،سنگی,3
گیلان،رشت،ونک,3
فارس،شیراز،آبرسان,3
قم،قم،دانشگاه تهران,3
همدان،همدان،چهار باغ بدیع الزمان همدانی,3
تهران،تهران،خیابان بهمنیار,3
مازندران،آمل،دروازه قرآن,3
گیلان،رشت،ستارخان,3
سمنان،سمنان،شهرک انقلاب,3
همدان،همدان،میدان شریعتی,3
کرمانشاه،کرمانشاه،زیباشهر,3
فارس،شیراز،بهاران,3
کرمان،کرمان،شهرک غرب,3
سمنان،سمنان،ابوذر,3
البرز،کرج،باغ صبا  -  سهروردی,3
خراسان رضوی،مشهد،ولنجک,3
خراسان رضوی،مشهد،دولت اباد,3
خوزستان،اهواز،شهرک اکباتان,3
البرز،کرج،بزرگراه نواب صفوی,3
البرز،کرج،کامرانیه,3
کرمان،کرمان،میدان بسیج,3
البرز،کرج،شهرآرا,3
تهران،تهران،دانیال,3
یزد،یزد،دشتی  -  ایثار,3
البرز،کرج،ظفر,3
همدان،همدان،خیابان بوعلی سینا,3
اصفهان،اصفهان،مشهد,3
فارس،شیراز،فردوسی,3
فارس،شیراز،بزرگراه ارتش,3
تهران،تهران،ثقه الاسلام,3
تهران،تهران،نوروزیان,3
کرمان،کرمان،هنرستان,3
کرمان،کرمان،سعادت آباد,3
تهران،تهران،شهرک نوبنیاد,3
خراسان رضوی،مشهد،فارابی,3
تهران،تهران،اسبچین,3
خراسان رضوی،مشهد،تهران,3
قم،قم،گلبرگ غربی,3
فارس،شیراز،پل فسا,3
تهران،تهران،میدان گیل,3
همدان،همدان،شهرک الوند,3
فارس،شیراز،نارمک,3
اصفهان،اصفهان،کریمخان,3
ایلام،ایلام،پاسداران,3
خوزستان،اهواز،تهران_آزادی,3
تهران،تهران،هفدهم شهریور,3
فارس،شیراز،گل خون,3
هرمزگان،بندرعباس،شهرک پرواز,3
مرکزی،اراک،شهرک مصطفی خمینی,3
مازندران،سلمانشهر (متل قو)،مهرشهر(کرج),3
تهران،تهران،فاز 2 پادادشهر,3
تهران،تهران،کمربندی,3
اصفهان،اصفهان،خیابان کارگر جنوبی,3
گیلان،رشت،پیروزی,3
تهران،تهران،کوی مندلی,3
مازندران،سلمانشهر (متل قو)،جنت آباد,3
کرمانشاه،کرمانشاه،تعاون,3
اصفهان،اصفهان،تهران نو,3
اصفهان،اصفهان،سهروردی,3
تهران،تهران،یزدانشهر,3
کردستان،سنندج،بهاران 1/17,3
کرمان،کرمان،گلدشت,3
مازندران،چالوس، نوشهر و کلارآباد،آهنگر کلا (هیچرود),3
کرمانشاه،کرمانشاه،سعادت آباد,3
سیستان و بلوچستان،زاهدان،میرزای شیرازی,3
البرز،کرج،نارمک,3
تهران،تهران،نصرآباد ( اتشگاه),3
یزد،یزد،یعقوبی,3
خوزستان،اهواز،یوسفی,3
کرمان،کرمان،شهرک نیکزاد,3
گلستان،گرگان،جانبازان,3
همدان،همدان،شهرک فرهنگیان,3
البرز،کرج،ورامین,3
تهران،تهران،شهید انصاری,3
البرز،کرج،ستاری,3
خراسان رضوی،مشهد،مهرویلا(کرج),3
تهران،تهران،خ لاهیجان,3
کرمان،کرمان،خیابان دادبین,3
کرمان،کرمان،بلوار شهید بهشتی,3
تهران،تهران،میدان آزادی,3
فارس،شیراز،نفت شمالی,3
مازندران،چالوس، نوشهر و کلارآباد،همافران (نوشهر),3
فارس،شیراز،کامرانیه,3
تهران،تهران،شهرک ظفر(کرج),3
اصفهان،اصفهان،نارمک,3
کردستان،سنندج،شهرک وحدت,3
اصفهان،اصفهان،هروی,3
اصفهان،اصفهان،حکیمیه,3
تهران،تهران،کرج,3
اصفهان،اصفهان،میدان شهدا,3
اصفهان،اصفهان،جاوان بالا,3
کرمان،کرمان،شهرک اکباتان,3
خراسان رضوی،مشهد،شریعتی,3
البرز،کرج،آزادی,3
البرز،کرج،مطهری (منطقه ۷),3
گیلان،رشت،نیروی دریایی,3
کرمانشاه،کرمانشاه،حافظیه,3
فارس،شیراز،رزمندگان,3
خوزستان،اهواز،زردشت,3
یزد،یزد،میدان امام علی,3
اصفهان،اصفهان،چهاراه دانشگاه,3
فارس،شیراز،بلوار مرزداران,3
قم،قم،کارگر شمالی,3
تهران،تهران،شهرک فهمیده(کرج),3
خراسان رضوی،مشهد،تهرانسر,3
تهران،تهران،ارم,3
تهران،تهران،گلستان جنوبی,3
کردستان،سنندج،بهاران 3/19,3
تهران،تهران،مارگیرده (نوشهر),3
تهران،تهران،بزرگراه امام علی,3
آذربایجان شرقی،تبریز،کوی دولت,3
گیلان،رشت،تهران_آزادی,3
یزد،یزد،چهارمنار,3
خراسان رضوی،مشهد،علامه امینی,3
آذربایجان شرقی،تبریز،بلوار رجایی,3
گیلان،رشت،آتشگاه,3
تهران،تهران،بلوار کردستان,3
لرستان،خرم آباد،میدان دانشجو,3
البرز،کرج،قلهک,3
فارس،شیراز،دلگشا,3
مرکزی،اراک،خیابان دانشگاه,3
البرز،کرج،شهرک الهیه غرب,3
تهران،تهران،شهرک کاظم بیکی,3
کرمان،جیرفت،پونک,3
همدان،همدان،کوی استادان,3
خراسان رضوی،مشهد،میدان امام حسین,3
چهارمحال و بختیاری،شهرکرد،حافظ شمالی,3
آذربایجان شرقی،تبریز،40 متری شرقی,3
کرمانشاه،کرمانشاه،ظفر,3
خوزستان،اهواز،خشایار,3
مرکزی،اراک،بلوار شفق,3
فارس،شیراز،نواب صفوی,3
تهران،تهران،گلدشت معالی آباد,3
مازندران،بابل،ایستگاه بابلسر,3
البرز،کرج،اتابک,3
تهران،تهران،فلسطین,3
تهران،تهران،بلوار دانشجو,3
کردستان،سنندج،گلشن,3
اصفهان،اصفهان،بلوار آزادی (شرکت برق منطقه ای),3
آذربایجان شرقی،تبریز،کوهستان,3
خوزستان،اهواز،زویه1(کوروش),3
آذربایجان شرقی،تبریز،کوی کارکنان راه آهن,3
البرز،کرج،راه آهن,3
تهران،تهران،یاغچیان,3
کرمان،کرمان،خیابان حکیم,3
همدان،همدان،چهار باغ فاطمیه,3
البرز،کرج،آیت الله کاشانی,3
کرمانشاه،کرمانشاه،جهاد,3
اصفهان،اصفهان،میدان خراسان,3
خوزستان،اهواز،بازار عبدالحمید,3
تهران،تهران،ابوذر,3
گیلان،رشت،چله خانه,3
کردستان،سنندج،امیرآباد,3
یزد،یزد،جانبازان (پودنک),3
مرکزی،اراک،شهر صنعتی,3
فارس،شیراز،ستاری,3
تهران،تهران،اهواز,3
خوزستان،اهواز،شاهین‌شهر (حومه),3
آذربایجان شرقی،تبریز،بلوار مرزداران,3
خوزستان،اهواز،سید خلف,3
تهران،تهران،اندیشه,3
هرمزگان،بندرعباس،استاد معین,3
مازندران،سلمانشهر (متل قو)،شهرزیبا,3
اصفهان،اصفهان،میدان قدس,3
البرز،هشتگرد و نظرآباد،فاز یک (شهر جدید هشتگرد),3
آذربایجان شرقی،تبریز،وادی رحمت,3
سیستان و بلوچستان،زاهدان،بلوار دانشجو,3
خوزستان،اهواز،عظیمیه(کرج),3
مازندران،سلمانشهر (متل قو)،کرکاس,3
تهران،تهران،بلوار جهاد,3
خراسان رضوی،مشهد،خیابان هزار و یک شب,3
مازندران،چالوس، نوشهر و کلارآباد،صلاح الدین کلا (نوشهر),3
تهران،تهران،بلوار انقلاب,3
سیستان و بلوچستان،زاهدان،مولوی,3
قم،قم،دروازه دولت,3
آذربایجان شرقی،تبریز،گلستان شمالی,3
آذربایجان شرقی،تبریز،کوی بهشتی,3
کرمانشاه،کرمانشاه،مسکن,3
مرکزی،اراک،خیابان جهانگیری,3
مازندران،چالوس، نوشهر و کلارآباد،انارور (نوشهر),3
مرکزی،اراک،آیت الله غفاری,3
همدان،همدان،میدان باباطاهر,3
البرز،کرج،مطهری,3
ایلام،ایلام،24 متری,3
قزوین،قزوین،تهرانسر,3
تهران،تهران،فرودگاه تبریز,3
خراسان رضوی،مشهد،بلوار فردوس,3
آذربایجان شرقی،تبریز،پیروزی,3
خوزستان،اهواز،عامری,3
بوشهر،بوشهر،بهمنی,3
مازندران،سلمانشهر (متل قو)،شاندیز,3
گیلان،رشت،همت غرب,3
آذربایجان شرقی،تبریز،شفیع زاده,3
تهران،تهران،هفت تنان,3
تهران،تهران،تعاون,3
لرستان،خرم آباد،کرگانه,3
همدان،همدان،خیابان باباطاهر,3
اصفهان،اصفهان،ستارخان,3
کردستان،سنندج،سایر مناطق (خارج شهر),3
البرز،کرج،ویلا,3
کرمان،کرمان،بلوار فردوس,3
قم،قم،اتوبان محلاتی,3
یزد،یزد،خیرآباد,3
کرمان،کرمان،حافظ,3
تهران،تهران،شهرک زاگرس,3
گیلان،رشت،دولت,3
قم،قم،شهرک شهید آیت الله مدنی,3
کرمانشاه،کرمانشاه،شهرک رسالت,3
البرز،کرج،آبرسان,3
مازندران،آمل،آیت الله کاشانی,3
یزد،یزد،آزادگان  -  هفده شهریور,3
فارس،شیراز،کارگر شمالی,3
یزد،یزد،سعادت آباد,3
تهران،تهران،عبادی,3
آذربایجان غربی،ارومیه،محتشم,3
خوزستان،اهواز،کوی ایثار,3
کردستان،سنندج،شریف‌ آباد,3
فارس،شیراز،میدان ولیعصر,3
گلستان،گرگان،شهید مطهری,2
آذربایجان شرقی،تبریز،40 متر غربی,2
گیلان،رشت،درکه,2
آذربایجان شرقی،تبریز،دروازه دولت,2
اصفهان،اصفهان،استاد معین,2
خوزستان،اهواز،قیطریه,2
تهران،تهران،ولیعصر جنوبی,2
سمنان،سمنان،رسالت,2
کردستان،سنندج،میدان اقبال,2
خوزستان،اهواز،سعادت آباد,2
البرز،کرج،سعدی,2
هرمزگان،بندرعباس،مجیدیه شمالی,2
اصفهان،اصفهان،شهرآرا,2
تهران،تهران،کلاهدوز,2
خراسان رضوی،سبزوار،شاهد,2
گیلان،رشت،جردن  -  ولیعصر,2
قم،قم،خاوران,2
مازندران،آمل،شهرری,2
یزد،یزد،شهرک امیریه,2
تهران،تهران،نمک آبرود (هیچرود),2
مازندران،سلمانشهر (متل قو)،نارمک,2
سیستان و بلوچستان،زاهدان،بهشتی,2
لرستان،خرم آباد،بلوار شورا (منظقه5),2
آذربایجان شرقی،تبریز،کوی کارمندان شمالی(کرج),2
تهران،تهران،صنایع (میرزای شیرازی),2
مرکزی،اراک،پونک,2
خراسان رضوی،مشهد،ونک,2
گیلان،رشت،میدان گیل,2
مرکزی،اراک،دهکده المپیک,2
تهران،تهران،نواب,2
تهران،تهران،قائمیه,2
کردستان،سنندج،بهاران 4/19,2
مازندران،ساری،تهرانپارس,2
مازندران،ساری،شهرک الهیه غرب,2
اصفهان،اصفهان،باغ فیض,2
اصفهان،اصفهان،شهرک صنعتی شریف,2
اصفهان،اصفهان،جمهوری,2
هرمزگان،بندرعباس،شهرک بهشتی,2
آذربایجان شرقی،تبریز،فردیس(کرج),2
اصفهان،اصفهان،ابوذر (منطقه 15),2
گیلان،رشت،آفخرا,2
فارس،شیراز،ونک,2
خوزستان،اهواز،منازل صنایع فولاد,2
تهران،تهران،داماهی,2
کردستان،سنندج،شهرک بعثت,2
کرمان،جیرفت،قیطریه,2
فارس،شیراز،صادقیه,2
البرز،کرج،بلوار ارتش شرق,2
کرمان،کرمان،خیابان شهید رجائی,2
فارس،شیراز،کوی یاس,2
تهران،تهران،علامه امینی,2
خراسان رضوی،مشهد،دروس,2
تهران،تهران،کوی دانشگاه,2
خوزستان،اهواز،پونک,2
گیلان،رشت،ولایت,2
البرز،کرج،اقدسیه,2
تهران،تهران،شهرک امیریه,2
همدان،همدان،خیابان بنی هاشم,2
تهران،تهران،عدل,2
آذربایجان شرقی،تبریز،کوثر,2
گیلان،رشت،مشیریه,2
اصفهان،اصفهان،شیخ طوسی,2
تهران،تهران،کارمندان,2
تهران،تهران،کرگانه,2
مازندران،آمل،خانی آباد,2
فارس،شیراز،بلوار فردوس,2
اصفهان،اصفهان،مطهری (منطقه ۱۵),2
تهران،تهران،محله لاکان,2
تهران،تهران،فرهنگیان,2
یزد،یزد،رزمندگان,2
لرستان،خرم آباد،تمدن (منطقه2),2
کرمانشاه،کرمانشاه،خیابان شهید جعفری (کسری),2
کرمان،کرمان،بزرگراه آیت اله خامنه ای,2
مازندران،ساری،ساری,2
تهران،تهران،رسالت  -  آرمان,2
مازندران،ساری،طبرستان,2
مازندران،آمل،جردن  -  ولیعصر,2
تهران،تهران،شهرک صنعتی,2
سیستان و بلوچستان،زاهدان،بلوارمطهری,2
البرز،کرج،تهران شوش,2
قم،قم،چهارراه گلسار,2
گیلان،رشت،سازمان برنامه,2
لرستان،خرم آباد،شهرک بسیجیان,2
تهران،تهران،سپاهان شهر,2
کرمان،کرمان،شهرک ولیعصر,2
اصفهان،اصفهان،میدان امام حسین,2
آذربایجان شرقی،تبریز،پیچ شمرون,2
یزد،یزد،محمود آباد,2
تهران،تهران،میدان دانشجو,2
تهران،تهران،مصوری,2
یزد،یزد،چاه قبله,2
خراسان رضوی،مشهد،خیابان بوعلی سینا,2
تهران،تهران،پارک نشاط,2
مازندران،ساری،جنت آباد,2
کرمانشاه،کرمانشاه،میدان رسالت,2
مازندران،سلمانشهر (متل قو)،تهران_آزادی,2
تهران،تهران،پل طالشان,2
اصفهان،اصفهان،قلمستان,2
خراسان رضوی،مشهد،فردوس غرب,2
خوزستان،اهواز،سیدخندان,2
هرمزگان،بندرعباس،تهران نو,2
