,0
آذربایجان شرقی،تبریز،لاله زار,7
قزوین،قزوین،شهرک سعدی فاز 2,7
قم،قم،زعفرانیه,7
گیلان،رشت،تختی,7
فارس،شیراز،شهرک باهنر,7
تهران،تهران،قدوسی شرقی,7
قم،قم،پلیس,7
آذربایجان شرقی،تبریز،آنلاین,7
تهران،تهران،خواجو,7
تهران،تهران،مطهری جنوبی,7
تهران،تهران،آب و برق,7
البرز،کرج،تهرانپارس (منطقه 8),7
یزد،یزد،امیرآباد,7
فارس،شیراز،بلوار نصر,7
آذربایجان شرقی،تبریز،رواسان,7
البرز،کرج،سیدخندان,7
خراسان رضوی،مشهد،پونک,7
یزد،یزد،میدان امام حسین,6
گیلان،رشت،قیطریه,6
آذربایجان شرقی،تبریز،یکه دکان,6
تهران،تهران،ابیوردی,6
تهران،تهران،بلوار نصر,6
آذربایجان شرقی،تبریز،پرستش,6
آذربایجان شرقی،تبریز،چرنداب,6
کردستان،سنندج،کمربندی,6
مازندران،چالوس، نوشهر و کلارآباد،فردوس,6
تهران،تهران،انارور (نوشهر),6
تهران،تهران،کمپلو جنوبی,6
البرز،کرج،چهاردانگه,6
تهران،تهران،شهرک اندیشه فاز 3(کرج),6
تهران،تهران،۱۷ شهریور,6
اصفهان،اصفهان،شهرک سلامت,6
قزوین،قزوین،ملاصدرا,6
گیلان،رشت،جاده سنگر,6
البرز،کرج،شهرک ظفر(کرج),6
تهران،تهران،زیتون کارمندی,6
یزد،یزد،هفت تیر,6
البرز،کرج،تهران نو,6
آذربایجان شرقی،تبریز،دیزل آباد,6
مرکزی،اراک،شهرک گردو,6
البرز،کرج،دهکده المپیک,6
البرز،کرج،شهر قدس(کرج),6
البرز،کرج،بزرگراه شهید خرازی,6
البرز،کرج،اتوبان همت,6
یزد،یزد،صیاد شیرازی بالاتر از خدیجه,6
البرز،کرج،آذربایجان,6
تهران،تهران،پل شهرستان,6
مرکزی،اراک،بلوار جهانپناه,6
همدان،همدان،خیابان پاسداران,6
خراسان رضوی،مشهد،سربداران,6
لرستان،خرم آباد،ماسور (منطقه8),6
فارس،شیراز،بلوار تخت جمشید,6
تهران،تهران،شیمی گیاه,6
کرمان،کرمان،بلوار امام حسن,6
خراسان رضوی،مشهد،تورج,6
یزد،یزد،شاهدیه,6
اصفهان،اصفهان،سایر,6
تهران،تهران،نصف راه,6
البرز،کرج،اختیاریه,6
مازندران،آمل،امام رضا,6
آذربایجان شرقی،تبریز،سیلاب,6
گیلان،رشت،شهدای گمنام,6
گیلان،رشت،بوسار,6
یزد،یزد،بلوار دولت آباد,6
فارس،شیراز،قلهک,6
تهران،تهران،پل محمد حسن خان,6
گیلان،رشت،سیاه اسطلخ,6
فارس،شیراز،شهر جدید اندیشه,6
تهران،تهران،شهرک فرهنگیان,6
قم،قم،ماهدشت(کرج),6
تهران،تهران،شقایق,6
همدان،همدان،میدان شاهد,6
تهران،تهران،فکوری,6
تهران،تهران،شهرک اوج(کرج),6
همدان،همدان،میدان آرامگاه بوعلی سینا,6
خوزستان،اهواز،سلطان منش,6
کرمانشاه،کرمانشاه،شریعتی,6
فارس،شیراز،تلخ داش,6
تهران،تهران،شاهین‌شهر (حومه),6
یزد،یزد،میدان آزادی,6
البرز،کرج،اجاره دار,6
همدان،همدان،میدان فردوسی,6
تهران،تهران،امیر رود (نوشهر),6
اصفهان،اصفهان،دهکده المپیک,6
خراسان رضوی،مشهد،تهران_آزادی,6
آذربایجان شرقی،تبریز،یوسف آباد,6
البرز،کرج،امام,6
کرمان،کرمان،خیابان ابوحامد,6
کرمان،جیرفت،هزارجریب,6
اصفهان،اصفهان،دربند,6
یزد،یزد،سید گلسرخ,6
البرز،کرج،گلدشت معالی آباد,6
تهران،تهران،ابوطالب,6
خراسان رضوی،مشهد،هروی,6
یزد،یزد،امام جعفر صادق,6
تهران،تهران،واریان شهر(کرج),6
البرز،کرج،شهرک ولیعصر,6
تهران،تهران،میدان توشیبا,6
خراسان رضوی،مشهد،پردیس,6
تهران،تهران،حسین آباد,6
مازندران،آمل،تهرانپارس (منطقه ۴),6
همدان،همدان،کوی محمدیه,6
اصفهان،اصفهان،شهید مدنی,6
تهران،تهران،دره مرادبیگ,6
اصفهان،اصفهان،کلاهدوز,6
البرز،کرج،بلوار کاج(کرج),6
خراسان رضوی،مشهد،سعادت آباد,6
کرمان،رفسنجان،خانه اصفهان,6
تهران،تهران،بلوار فردوسی,6
تهران،تهران،ابوریحان,6
آذربایجان شرقی،تبریز،سایر مناطق (خارج شهر),6
اصفهان،اصفهان،ستارخان,6
تهران،تهران،خیابان سباری,6
البرز،کرج،خیابان دماوند,6
همدان،همدان،خیابان خضریان,6
یزد،یزد،شهرک طوبا,5
تهران،تهران،بهشتی(کرج),5
تهران،تهران،شهرک بزین,5
همدان،همدان،کوی پردیس,5
اصفهان،اصفهان،تهران,5
تهران،تهران،گلدشت شرقی (منطقه8),5
کردستان،سنندج،بهاران 19/4,5
تهران،تهران،سید‌رضی,5
گیلان،رشت،اوین,5
تهران،تهران،شاهین,5
کرمان،کرمان،خیابان فیروزآباد,5
تهران،تهران،ایستگاه آمل,5
کرمانشاه،کرمانشاه،بلوار طاقبستان,5
فارس،شیراز،پزشکان,5
تهران،تهران،جاده طرقبه (حومه),5
یزد،یزد،پروفسور حسابی,5
بوشهر،بوشهر،سنگی,5
کرمان،کرمان،سلسبیل,5
کرمانشاه،کرمانشاه،صدرا,5
خراسان رضوی،مشهد،بریانک,5
تهران،تهران،علوی (منطقه2),5
تهران،تهران،بلوار فضیلت,5
کرمانشاه،کرمانشاه،فردوسی,5
تهران،تهران،حصار(کرج),5
البرز،کرج،شهرزیبا,5
البرز،کرج،شهرک قائم,5
البرز،کرج،جردن  -  ولیعصر,5
یزد،یزد،صدوقی - باهنر,5
تهران،تهران،لنبان,5
کردستان،سنندج،فیض اباد,5
تهران،تهران،ارتش جنوبی,5
اصفهان،اصفهان،پونک,5
یزد،یزد،جنت آباد,5
مرکزی،اراک،خیابان جهاد (هپکو),5
مازندران،آمل،منیریه,5
البرز،کرج،گیشا,5
اصفهان،اصفهان،دیباجی,5
البرز،کرج،مشهد,5
یزد،یزد،امیر آباد,5
خوزستان،اهواز،رسالت شرق,5
تهران،تهران،شهرک پارسیلون,5
البرز،کرج،آریا شهر,5
اصفهان،اصفهان،شیخ بهایی,5
تهران،تهران،سه‌راه سیمین,5
تهران،تهران،همت (جنوبی),5
یزد،یزد،گاندی,5
فارس،شیراز،شهرک صنعتی,5
آذربایجان شرقی،تبریز،کوی فرودگاه تبریز,5
قزوین،قزوین،سرتک,5
مازندران،ساری،جمالزاده  -  حشمت الدوله,5
البرز،کرج،فلسطین  -  انقلاب,5
گیلان،رشت،مجیدیه شمالی,5
قم،قم،ظفر,5
البرز،کرج،میدان قدس,5
فارس،شیراز،یوسف آباد,5
البرز،کرج،اتوبان بابایی,5
مازندران،آمل،خرمشهر,5
البرز،کرج،سایر مناطق (خارج شهر),5
کردستان،سنندج،میدان انقلاب,5
آذربایجان شرقی،تبریز،اشرفی اصفهانی,5
خراسان رضوی،مشهد،خانی آباد,5
آذربایجان شرقی،تبریز،بزرگراه نیایش,5
گیلان،رشت،گوهردشت(کرج),5
تهران،تهران،شهرک سبلان فاز1,5
تهران،تهران،جاده تهران ( شهید آیت اله صدوقی),5
خوزستان،اهواز،سوهانک,5
گیلان،رشت،گذر فرخ,5
خراسان رضوی،مشهد،کریمخان,5
همدان،همدان،چهار باغ بعثت,5
خراسان رضوی،مشهد،جیحون,5
کرمان،کرمان،خیابان بهزاد,5
اصفهان،اصفهان،تهرانپارس (منطقه 8),5
تهران،تهران،کوی ولی عصر,5
تهران،تهران،شهرک بهار,5
همدان،همدان،خیابان دکتر علی شریعتی,5
گیلان،رشت،شهرک راه آهن,5
تهران،تهران،فلکه برق,5
تهران،تهران،همت (شمالی),5
کردستان،سنندج،بهاران 3/19,5
تهران،تهران،شهرک کاظم بیکی,5
تهران،تهران،زیتون کارگری,5
آذربایجان شرقی،تبریز،رسالت,5
آذربایجان شرقی،تبریز،ملارد(کرج),5
تهران،تهران،ساری,5
تهران،تهران،خ لاهیجان,5
لرستان،خرم آباد،گلدشت شرقی (منطقه8),5
کردستان،سنندج،بلوار ساحلی,5
قم،قم،قاسم‌أباد (شهرک غرب),5
اصفهان،اصفهان،پل چوبی,5
کرمان،کرمان،محله سرآسیاب,5
اصفهان،اصفهان،زعفرانیه,5
سمنان،سمنان،ولیعصر,5
اصفهان،اصفهان،آزادگان,5
قزوین،قزوین،سبزه میدان,5
یزد،یزد،میدان کاج  -  جهاد,5
تهران،تهران،آمل,5
البرز،هشتگرد و نظرآباد،فاز یک (شهر جدید هشتگرد),5
البرز،کرج،آنلاین,5
خوزستان،اهواز،یوسفی,5
خراسان رضوی،مشهد،قیطریه,5
تهران،تهران،پارک صخره‌ای,5
تهران،تهران،شهرک اندیشه فاز 1(کرج),5
خراسان رضوی،مشهد،احمد آباد,5
همدان،همدان،آجودانیه,5
گیلان،رشت،شهرک اکباتان,5
خراسان رضوی،مشهد،خواجو,5
تهران،تهران،دولت‌آباد,5
تهران،تهران،اهراب,5
اصفهان،اصفهان،گلشهر(کرج),5
اصفهان،اصفهان،شهرک قدس,5
یزد،یزد،یعقوبی,5
اصفهان،اصفهان،گاندی,5
گیلان،رشت،سهروردی,5
کرمان،کرمان،خیابان دادبین,5
یزد،یزد،بلوار طالقانی,5
البرز،کرج،پیچ شمرون,5
آذربایجان شرقی،تبریز،ثقه الاسلام,5
خوزستان،اهواز،عظیمیه(کرج),5
البرز،کرج،پرند,5
فارس،شیراز،کیانپارس شرقی,5
تهران،تهران،ایستگاه بابلسر,5
البرز،کرج،کارگر شمالی,5
اصفهان،اصفهان،شهرک آپادانا,5
قم،قم،هروی,5
آذربایجان شرقی،تبریز،کیو(میدان کیو),5
اصفهان،اصفهان،خیابان مدیریت,5
خراسان رضوی،مشهد،سردار جنگل,5
اصفهان،اصفهان،آیت الله کاشانی,5
تهران،تهران،میدان آذربایجان,5
کردستان،سنندج،بهاران 4/19,5
البرز،کرج،نارمک,4
البرز،کرج،کیانپارس غربی,4
گیلان،رشت،جماران,4
هرمزگان،بندرعباس،شهرک بنفشه(کرج),4
البرز،کرج،بیست و دو بهمن,4
کرمانشاه،کرمانشاه،مسکن,4
فارس،شیراز،استاد معین,4
البرز،کرج،بریانک,4
خراسان رضوی،مشهد،ونک,4
خراسان رضوی،مشهد،شریعتی,4
خراسان رضوی،مشهد،خیابان کارگر جنوبی,4
اصفهان،اصفهان،بازار,4
هرمزگان،کیش،بلوار ایران,4
مازندران،آمل،چیتگر,4
گیلان،رشت،آتشگاه,4
یزد،یزد،میدان یزدباف,4
همدان،همدان،شهرک فرهنگیان,4
گیلان،رشت،بلوار مرزداران,4
کردستان،سنندج،شهرک وحدت,4
تهران،تهران،بلوار حافظ,4
کردستان،سنندج،حاجی‌آباد,4
کرمان،کرمان،بهشت بندر,4
تهران،تهران،ائل گلی,4
کردستان،سنندج،آغه زمان,4
تهران،تهران،هفدهم شهریور,4
تهران،تهران،شهرک حمید,4
خراسان رضوی،مشهد،تهرانسر,4
کردستان،سنندج،شهرک پیام,4
همدان،همدان،چهار باغ شهید خرمرودی,4
تهران،تهران،جمهوری اسلامی  -  امام جعفر صادق,4
البرز،کرج،جیحون,4
همدان،همدان،خیابان 18 متری شکریه,4
قزوین،قزوین،سعادت آباد,4
تهران،تهران،زند,4
کرمان،کرمان،شهرک نیکزاد,4
اصفهان،اصفهان،نیکبخت,4
تهران،تهران،صنایع (میرزای شیرازی),4
تهران،تهران،گلدشت غربی (منطقه8),4
خراسان رضوی،مشهد،بلوار تعاون,4
سیستان و بلوچستان،زاهدان،پیروزی,4
تهران،تهران،احمدآباد,4
تهران،تهران،شهرک اندیشه فاز 2(کرج),4
خراسان جنوبی،بیرجند،پرستش,4
البرز،کرج،راه آهن,4
خوزستان،اهواز،بلوار کشاورز,4
گیلان،رشت،هروی,4
کرمان،کرمان،مهدیه,4
تهران،تهران،تاچارا,4
مازندران،چالوس، نوشهر و کلارآباد،حکیمیه,4
خوزستان،اهواز،خانه اصفهان,4
قم،قم،مرزداران,4
تهران،تهران،ابن سینا,4
همدان،همدان،شهرک شهید آیت الله مدنی,4
البرز،هشتگرد و نظرآباد،شهرک غرب,4
تهران،تهران،سجاد,4
فارس،شیراز،شهرک غرب,4
بوشهر،بوشهر،بهمنی,4
تهران،تهران،مطهری (منطقه1),4
گیلان،رشت،چهاردانگه,4
تهران،تهران،میدان آرامگاه بوعلی سینا,4
مازندران،آمل،کلاکسر,4
مرکزی،اراک،بلوار شفق,4
تهران،تهران،خیابان جهاد,4
مرکزی،اراک،خیابان دانشگاه,4
مازندران،بابل،پاسداران,4
آذربایجان شرقی،تبریز،سعدی,4
همدان،همدان،کوی استادان,4
تهران،تهران،دخمه زرتشتیان,4
البرز،کرج،اوین,4
خوزستان،اهواز،سعادت آباد,4
خراسان رضوی،مشهد،تجریش,4
تهران،تهران،سرداران,4
تهران،تهران،میدان آزادی,4
فارس،شیراز،سناباد,4
البرز،کرج،شهرک الهیه غرب,4
گیلان،رشت،نیروی دریایی,4
فارس،شیراز،رزمندگان,4
کرمانشاه،کرمانشاه،بهار,4
اصفهان،اصفهان،علی قلی آقا,4
فارس،شیراز،نارمک,4
تهران،تهران،مسکن,4
فارس،شیراز،کوی دانشگاهیان,4
اصفهان،اصفهان،خیابان ادب جو,4
تهران،تهران،بنیاد,4
یزد،یزد،امام خمینی از میدان بهشتی تا فهادان,4
کرمانشاه،کرمانشاه،زیباشهر,4
بوشهر،بوشهر،عاشوری,4
تهران،تهران،فاز 4 کوروش,4
تهران،تهران،گلچین,4
تهران،تهران،توانیر شمالی,4
البرز،کرج،مطهری,4
فارس،شیراز،کوی یاس,4
گیلان،رشت،بهبودی,4
مازندران،آمل،پونک,4
تهران،تهران،چمران,4
کرمان،کرمان،میدان شهدا,4
خوزستان،اهواز،نیاوران,4
تهران،تهران،بهاران,4
تهران،تهران،کلانتری,4
تهران،تهران،گلدشت معالی آباد,4
تهران،تهران،دانشکده(کرج),4
تهران،تهران،پرستش,4
خوزستان،اهواز،کارون,4
مازندران،چالوس، نوشهر و کلارآباد،خزانه,4
آذربایجان شرقی،تبریز،کوی بهشتی,4
تهران،تهران،قدوسی غربی,4
تهران،تهران،خیابان جهاد (هپکو),4
فارس،شیراز،شریعتی,4
قم،قم،بلوار فردوس,4
قم،قم،شهرک راه آهن,4
مازندران،سلمانشهر (متل قو)،کرکاس,4
همدان،همدان،سی متری جولان,4
فارس،شیراز،خیابان کمال آباد,4
تهران،تهران،امام حسین,4
یزد،یزد،شیخ کلینی  -  آرمان,4
لرستان،خرم آباد،گلدشت غربی (منطقه8),4
اصفهان،اصفهان،قیطریه,4
گیلان،رشت،عباس آباد,4
تهران،تهران،بزرگراه یادگار امام,4
گیلان،رشت،تهران نو,4
تهران،تهران،گلستان جنوبی,4
تهران،تهران،سبزه میدان,4
تهران،تهران،شهرک علی ابن ابیطالب,4
البرز،کرج،آشتیانی,4
کردستان،سنندج،شریف‌ آباد,4
آذربایجان شرقی،تبریز،بابا باغی,4
اصفهان،اصفهان،خورزوق,4
خوزستان،اهواز،نبوت,4
تهران،تهران،گل خون,4
خوزستان،اهواز،عامری,4
کرمانشاه،کرمانشاه،متخصصین,4
تهران،تهران،خیابان هزار و یک شب,4
البرز،کرج،فردوس غرب,4
البرز،کرج،مطهری (منطقه ۷),4
گیلان،رشت،سام,4
خوزستان،اهواز،زویه1(کوروش),4
قزوین،قزوین،والی,4
یزد،یزد،خیرآباد,4
تهران،تهران،فلسطین,4
اصفهان،اصفهان،هروی,4
همدان،همدان،خیابان بوعلی سینا,4
البرز،کرج،فرمانیه,4
مازندران،چالوس، نوشهر و کلارآباد،انارور (نوشهر),4
خوزستان،اهواز،معین زاده,4
تهران،تهران،گلشهر,4
اصفهان،اصفهان،شهران,4
خوزستان،اهواز،تاچارا,4
خراسان رضوی،مشهد،اتوبان باکری,4
تهران،تهران،دانیال,4
تهران،تهران،پادادشهر,4
تهران،تهران،شهرک سعدی فاز 1,4
تهران،تهران،شمشیرآباد (منطقه7),4
قم،قم،کامرانیه,4
مازندران،سلمانشهر (متل قو)،سعادت آباد,4
سمنان،سمنان،باغ فردوس,4
آذربایجان شرقی،تبریز،فلسطین  -  انقلاب,4
کردستان،سنندج،پیچ شمرون,4
فارس،شیراز،شهرک ایثار,4
خوزستان،اهواز،شهرک غرب,4
تهران،تهران،بزرگراه امام علی,4
تهران،تهران،بلوار جهاد,4
خوزستان،اهواز،لشکر(شهر سالم),4
البرز،کرج،بزرگراه نواب صفوی,4
اصفهان،اصفهان،ولنجک,4
تهران،تهران،پانصد دستگاه,4
تهران،تهران،سیسنگان (نوشهر),4
تهران،تهران،هفت تنان,4
مرکزی،اراک،خیابان شهید شیرودی (خرم),4
کردستان،سنندج،شهرک علوم پزشکی,4
کرمان،کرمان،رسالت,4
تهران،تهران،بلوار فاطمیه,4
آذربایجان شرقی،تبریز،مهرشهر(کرج),3
اصفهان،اصفهان،صادقیه,3
قم،قم،دانشگاه تهران,3
خوزستان،اهواز،تهران_آزادی,3
گیلان،رشت،ستارخان,3
همدان،همدان،ظفر,3
گیلان،رشت،فرمانیه,3
البرز،کرج،شهرک محلاتی,3
سیستان و بلوچستان،زاهدان،البرز,3
تهران،تهران،بلوار خیام,3
تهران،تهران،شهرک وحدت,3
کرمان،کرمان،محله توکل آباد,3
تهران،تهران،نوروزیان,3
تهران،تهران،آزاد شهر,3
البرز،کرج،اتابک,3
کرمان،کرمان،میدان بسیج,3
گیلان،رشت،امیرآباد,3
البرز،کرج،کامرانیه,3
تهران،تهران،یزدانشهر,3
هرمزگان،بندرعباس،سنگی,3
البرز،کرج،شهرآرا,3
فارس،شیراز،کوی بیمه,3
فارس،شیراز،بزرگراه ارتش,3
مازندران،سلمانشهر (متل قو)،مهرشهر(کرج),3
اصفهان،اصفهان،قلمستان,3
یزد،یزد،دشتی  -  ایثار,3
اصفهان،اصفهان،جمهوری,3
خوزستان،اهواز،زردشت,3
خوزستان،اهواز،کوی ایثار,3
مازندران،آمل،آیت الله کاشانی,3
آذربایجان شرقی،تبریز،کوی دولت,3
البرز،کرج،قلهک,3
تهران،تهران،نصرآباد ( اتشگاه),3
آذربایجان شرقی،تبریز،سیدخندان,3
تهران،تهران،عبادی,3
تهران،تهران،بلوار کردستان,3
آذربایجان شرقی،تبریز،بلوار رجایی,3
اصفهان،اصفهان،شیخ طوسی,3
قم،قم،خاوران,3
تهران،تهران،اندیشه,3
اصفهان،اصفهان،حکیمیه,3
فارس،شیراز،نفت شمالی,3
هرمزگان،بندرعباس،تهران نو,3
کردستان،سنندج،بهاران 1/17,3
تهران،تهران،شهرک ظفر(کرج),3
سیستان و بلوچستان،زاهدان،میرزای شیرازی,3
فارس،شیراز،کارگر شمالی,3
کردستان،سنندج،سایر مناطق (خارج شهر),3
مازندران،چالوس، نوشهر و کلارآباد،آهنگر کلا (هیچرود),3
تهران،تهران،شهرک صنعتی شماره 2 (ایبک آباد),3
کرمان،کرمان،گلدشت,3
اصفهان،اصفهان،تهران نو,3
کرمان،کرمان،حافظ,3
تهران،تهران،کوی مندلی,3
اصفهان،اصفهان،خیابان کارگر جنوبی,3
تهران،تهران،کمربندی,3
فارس،شیراز،گل خون,3
خوزستان،اهواز،خشایار,3
اصفهان،اصفهان،نیایش,3
یزد،یزد،چهارمنار,3
تهران،تهران،فاز 2 پادادشهر,3
تهران،تهران،حاجی‌آباد,3
خوزستان،اهواز،سید خلف,3
آذربایجان شرقی،تبریز،کوی کارکنان راه آهن,3
اصفهان،اصفهان،طبرسی,3
آذربایجان شرقی،تبریز،وادی رحمت,3
البرز،کرج،17 شهریور,3
کرمانشاه،کرمانشاه،سعادت آباد,3
فارس،شیراز،گلشن,3
خراسان رضوی،مشهد،بلوار ارتش شرق,3
کرمان،کرمان،بلوار امام حسین,3
اصفهان،اصفهان،چهاراه دانشگاه,3
یزد،یزد،میدان امام علی,3
هرمزگان،بندرعباس،استاد معین,3
کرمانشاه،کرمانشاه،شهرک رسالت,3
یزد،یزد،صدا و سیما,3
مرکزی،اراک،آیت الله غفاری,3
کرمانشاه،کرمانشاه،گلها,3
اصفهان،اصفهان،جاوان بالا,3
مرکزی،اراک،شهر صنعتی,3
همدان،همدان،کوی اندیشه,3
فارس،شیراز،ستاری,3
تهران،تهران،اهواز,3
گیلان،رشت،بزرگراه رسالت,3
خراسان رضوی،مشهد،میدان امام حسین,3
کرمان،کرمان،خیابان حکیم,3
اصفهان،اصفهان،ابوذر (منطقه 15),3
همدان،همدان،چهار باغ بدیع الزمان همدانی,3
البرز،کرج،مجیدیه شمالی,3
سمنان،سمنان،شهرک انقلاب,3
قم،قم،شهرک شهید آیت الله مدنی,3
ایلام،ایلام،24 متری,3
کرمان،کرمان،هنرستان,3
همدان،همدان،چهار باغ فاطمیه,3
تهران،تهران،سپاهان شهر,3
فارس،شیراز،پل فسا,3
فارس،شیراز،فردوسی,3
خراسان رضوی،مشهد،علامه امینی,3
آذربایجان شرقی،تبریز،بلوار مرزداران,3
البرز،کرج،شاهین‌شهر (حومه),3
همدان،همدان،شهرک الوند,3
مازندران،سلمانشهر (متل قو)،دریا گوشه,3
خراسان رضوی،مشهد،جمهوری,3
قم،قم،پیچ شمرون,3
خوزستان،اهواز،شاهین‌شهر (حومه),3
تهران،تهران،سرحد آباد(کرج),3
لرستان،خرم آباد،میدان دانشجو,3
آذربایجان شرقی،تبریز،دردشت,3
آذربایجان شرقی،تبریز،گلستان شمالی,3
یزد،یزد،زیتون,3
البرز،کرج،نازی آباد,3
تهران،تهران،جانبازان,3
یزد،یزد،جانبازان (پودنک),3
تهران،تهران،طالقانی(کرج),3
البرز،کرج،آبرسان,3
خراسان رضوی،مشهد،دولت اباد,3
تهران،تهران،گلدشت حافظ,3
البرز،کرج،ویلا,3
اصفهان،اصفهان،سهروردی,3
تهران،تهران،اسبچین,3
اصفهان،اصفهان،مشهد,3
قم،قم،اتوبان محلاتی,3
البرز،کرج،ظفر,3
اصفهان،اصفهان،نیاوران,3
کرمانشاه،کرمانشاه،تعاون,3
کرمان،جیرفت،سهروردی,3
یزد،یزد،سعادت آباد,3
تهران،تهران،تعاون,3
اصفهان،اصفهان،نارمک,3
گیلان،رشت،تهران_آزادی,3
آذربایجان غربی،ارومیه،محتشم,3
خوزستان،اهواز،شهرک اکباتان,3
البرز،کرج،آزادی,3
البرز،کرج،شمس آباد  -  مجیدیه,3
خراسان رضوی،مشهد،بلوار فردوس,3
اصفهان،اصفهان،شهرک صنعتی شریف,3
تهران،تهران،میدان گیل,3
خوزستان،اهواز،بهارستان (حومه),3
چهارمحال و بختیاری،شهرکرد،حافظ شمالی,3
آذربایجان شرقی،تبریز،40 متری شرقی,3
کرمانشاه،کرمانشاه،ظفر,3
قزوین،قزوین،تهران قدیم,3
تهران،تهران،میدان رازی,3
گیلان،رشت،همت غرب,3
تهران،تهران،ابوذر,3
تهران،تهران،مارگیرده (نوشهر),3
خوزستان،اهواز،بازار عبدالحمید,3
تهران،تهران،کرج,3
تهران،تهران،حسن آباد(کرج),3
قم،قم،دروازه دولت,3
سیستان و بلوچستان،زاهدان،مولوی,3
آذربایجان شرقی،تبریز،کوثر,3
آذربایجان شرقی،تبریز،بلوار شهریار,3
اصفهان،اصفهان،میدان شهدا,3
گلستان،گرگان،سیدخندان,3
تهران،تهران،صلاح الدین کلا (نوشهر),3
همدان،همدان،میدان مدرس,3
گیلان،رشت،احمد گوراب,3
فارس،شیراز،دلگشا,3
البرز،کرج،مقصودیه,3
لرستان،خرم آباد،کرگانه,3
گیلان،رشت،مشیریه,3
البرز،کرج،شهرک وحدت,3
البرز،کرج،کرج,3
اصفهان،اصفهان،بلوار آزادی (شرکت برق منطقه ای),3
گیلان،رشت،چله خانه,3
تهران،تهران،بلوار انقلاب,3
تهران،تهران،شهرک زاگرس,3
کرمان،جیرفت،پونک,3
خراسان رضوی،مشهد،خیابان هزار و یک شب,3
اصفهان،اصفهان،میدان قدس,3
سیستان و بلوچستان،زاهدان،بلوار دانشجو,3
کرمان،کرمان،شهرک اکباتان,3
کرمان،کرمان،سعادت آباد,3
تهران،تهران،جواهری,3
خراسان رضوی،مشهد،خیابان شهدا زریسف,3
گیلان،رشت،صفاری,3
تهران،تهران،فرودگاه تبریز,3
خوزستان،اهواز،منازل صنایع فولاد,3
قم،قم،فردیس(کرج),3
اصفهان،اصفهان،پردیس,3
خراسان رضوی،مشهد،مهرویلا(کرج),3
همدان،همدان،میدان باباطاهر,3
تهران،تهران،حرم,3
کردستان،سنندج،میدان اقبال,3
آذربایجان شرقی،تبریز،شفیع زاده,3
مازندران،چالوس، نوشهر و کلارآباد،اختیاریه,3
کرمان،کرمان،بلوار شهید بهشتی,3
کرمانشاه،کرمانشاه،حافظیه,3
مازندران،سلمانشهر (متل قو)،شاندیز,3
فارس،شیراز،بهاران,3
مازندران،چالوس، نوشهر و کلارآباد،همافران (نوشهر),3
کرمان،کرمان،شهرک غرب,3
مازندران،بابل،ایستگاه بابلسر,3
البرز،کرج،آیت الله کاشانی,3
فارس،شیراز،کامرانیه,3
فارس،شیراز،آبرسان,3
تهران،تهران،میدان 9 دی,3
قم،قم،انصارالحسین,3
تهران،تهران،رضانژاد,3
مرکزی،اراک،خیابان جهانگیری,3
مازندران،چالوس، نوشهر و کلارآباد،صلاح الدین کلا (نوشهر),3
کردستان،سنندج،امیرآباد,3
همدان،همدان،خیابان باباطاهر,3
تهران،تهران،شهرک فهمیده(کرج),3
همدان،همدان،میدان شریعتی,3
مازندران،سلمانشهر (متل قو)،شهرزیبا,3
قزوین،قزوین،تهرانسر,3
البرز،کرج،خیابان کارگر جنوبی,3
یزد،یزد،کوچه بیوک,3
قم،قم،کارگر شمالی,3
آذربایجان شرقی،تبریز،کوهستان,3
کردستان،سنندج،گلشن,3
مازندران،آمل،دروازه قرآن,3
گلستان،گرگان،جانبازان,3
فارس،شیراز،بلوار مرزداران,3
خراسان رضوی،مشهد،گوهردشت(کرج),3
تهران،تهران،خیابان بهمنیار,3
البرز،کرج،ورامین,3
تهران،تهران،عبدالمطلب,3
تهران،تهران،یاغچیان,3
تهران،تهران،شهید انصاری,3
البرز،کرج،ستاری,3
تهران،تهران،بلوار دانشجو,3
اصفهان،اصفهان،میدان خراسان,3
گیلان،رشت،ونک,3
مرکزی،اراک،شهرک مصطفی خمینی,3
مازندران،سلمانشهر (متل قو)،جنت آباد,3
خراسان رضوی،مشهد،فارابی,3
کرمان،کرمان،ده ونک,3
البرز،کرج،کرد محله,3
کرمان،کرمان،بلوار فردوس,3
اصفهان،اصفهان،کریمخان,3
کردستان،سنندج،پادگان,3
البرز،کرج،باغ صبا  -  سهروردی,3
تهران،تهران،فرهنگیان فاز یک,3
تهران،تهران،شهرک نوبنیاد,3
آذربایجان شرقی،تبریز،پیروزی,3
کرمانشاه،کرمانشاه،جهاد,3
اصفهان،اصفهان،هفتون,3
هرمزگان،بندرعباس،شهرک پرواز,3
یزد،یزد،آزادگان  -  هفده شهریور,3
یزد،یزد،میدان مدرسی,3
گیلان،رشت،دولت,3
البرز،هشتگرد و نظرآباد،راه آهن (هشتگرد),3
خراسان رضوی،مشهد،تهران,3
گیلان،رشت،پیروزی,3
تهران،تهران،30 متری سعیدیه,3
کرمان،کرمان،جنت آباد,3
سمنان،سمنان،ابوذر,3
تهران،تهران،امام خمینی,3
تهران،تهران،ارم,3
تهران،تهران،ثقه الاسلام,3
ایلام،ایلام،پاسداران,3
فارس،شیراز،میدان ولیعصر,3
هرمزگان،بندرعباس،مجیدیه شمالی,3
گیلان،رشت،حسین آباد,3
